bin	presence	KO
bin.028	1	K01739
bin.028	1	K09931
bin.028	1	K14414
bin.028	1	K11089
bin.028	1	K08261
bin.028	1	K03562
bin.028	1	K07107
bin.028	1	K01465
bin.028	1	K00809
bin.028	1	K00764
bin.028	1	K10023
bin.028	1	K06987
bin.028	1	K10716
bin.028	1	K13282
bin.028	1	K02014
bin.028	1	K03587
bin.028	1	K03586
bin.028	1	K01928
bin.028	1	K01654
bin.028	1	K00324
bin.028	1	K00324
bin.028	1	K00325
bin.028	1	K07488
bin.028	1	K00547
bin.028	1	K01971
bin.028	1	K01883
bin.028	1	K00799
bin.028	1	K00694
bin.028	1	K01754
bin.028	1	K01740
bin.028	1	K01990
bin.028	1	K08301
bin.028	1	K09862
bin.028	1	K00666
bin.028	1	K01586
bin.028	1	K02433
bin.028	1	K01448
bin.028	1	K03525
bin.028	1	K01392
bin.028	1	K03583
bin.028	1	K07497
bin.028	1	K07497
bin.028	1	K01273
bin.028	1	K01999
bin.028	1	K01652
bin.028	1	K05343
bin.028	1	K01078
bin.028	1	K01114
bin.028	1	K07484
bin.028	1	K15408
bin.028	1	K15746
bin.028	1	K01903
bin.028	1	K02048
bin.028	1	K02046
bin.028	1	K13584
bin.028	1	K02412
bin.028	1	K01118
bin.028	1	K08172
bin.028	1	K07667
bin.028	1	K06044
bin.028	1	K03574
bin.028	1	K03600
bin.028	1	K02897
bin.028	1	K00948
bin.028	1	K01599
bin.028	1	K04066
bin.028	1	K01297
bin.028	1	K06966
bin.028	1	K05366
bin.028	1	K00528
bin.028	1	K01972
bin.028	1	K18138
bin.028	1	K09958
bin.028	1	K02012
bin.028	1	K01929
bin.028	1	K01928
bin.028	1	K13483
bin.028	1	K11178
bin.028	1	K00806
bin.028	1	K16147
bin.028	1	K07492
bin.028	1	K07492
bin.028	1	K10844
bin.028	1	K10023
bin.028	1	K06987
bin.028	1	K00111
bin.028	1	K11690
bin.028	1	K15866
bin.028	1	K03271
bin.028	1	K01428
bin.028	1	K01429
bin.028	1	K01430
bin.028	1	K08929
bin.028	1	K01153
bin.028	1	K01154
bin.028	1	K02262
bin.028	1	K03296
bin.028	1	K07735
bin.028	1	K01669
bin.028	1	K07749
bin.028	1	K16124
bin.028	1	K08218
bin.028	1	K01114
bin.028	1	K09691
bin.028	1	K09690
bin.028	1	K01816
bin.028	1	K02275
bin.028	1	K03216
bin.028	1	K02169
bin.028	1	K07486
bin.028	1	K19166
bin.028	1	K01354
bin.028	1	K01322
bin.028	1	K07497
bin.028	1	K13924
bin.028	1	K03466
bin.028	1	K10914
bin.028	1	K00034
bin.028	1	K05837
bin.028	1	K10024
bin.028	1	K10022
bin.028	1	K06013
bin.028	1	K06949
bin.028	1	K01724
bin.028	1	K07025
bin.028	1	K00616
bin.028	1	K03187
bin.028	1	K01428
bin.028	1	K01633
bin.028	1	K14058
bin.028	1	K01560
bin.028	1	K03169
bin.028	1	K04042
bin.028	1	K00500
bin.028	1	K02337
bin.028	1	K07146
bin.028	1	K00856
bin.028	1	K00435
bin.028	1	K06920
bin.028	1	K05350
bin.028	1	K03696
bin.028	1	K15583
bin.028	1	K02032
bin.028	1	K07047
bin.028	1	K01652
bin.028	1	K15268
bin.028	1	K00606
bin.028	1	K00970
bin.028	1	K00950
bin.028	1	K12555
bin.028	1	K02945
bin.028	1	K00945
bin.028	1	K00800
bin.028	1	K01768
bin.028	1	K09134
bin.028	1	K03595
bin.028	1	K03584
bin.028	1	K13924
bin.028	1	K01725
bin.028	1	K07493
bin.028	1	K01489
bin.028	1	K02655
bin.028	1	K00986
bin.028	1	K16264
bin.028	1	K00936
bin.028	1	K02035
bin.028	1	K02034
bin.028	1	K02033
bin.028	1	K01681
bin.028	1	K08681
bin.028	1	K06215
bin.028	1	K02502
bin.028	1	K09937
bin.028	1	K04087
bin.028	1	K04749
bin.028	1	K00567
bin.028	1	K13529
bin.028	1	K01476
bin.028	1	K18661
bin.028	1	K00375
bin.028	1	K01915
bin.028	1	K07010
bin.028	1	K02456
bin.028	1	K02456
bin.028	1	K08481
bin.028	1	K02004
bin.028	1	K00666
bin.028	1	K01779
bin.028	1	K01999
bin.028	1	K00180
bin.028	1	K02618
bin.028	1	K02613
bin.028	1	K01469
bin.028	1	K01998
bin.028	1	K01997
bin.028	1	K01999
bin.028	1	K00505
bin.028	1	K03722
bin.028	1	K00382
bin.028	1	K03823
bin.028	1	K03424
bin.028	1	K06867
bin.028	1	K00851
bin.028	1	K08995
bin.028	1	K02355
bin.028	1	K00249
bin.028	1	K07024
bin.028	1	K02879
bin.028	1	K06173
bin.028	1	K01256
bin.028	1	K03841
bin.028	1	K02622
bin.028	1	K15738
bin.028	1	K01259
bin.028	1	K07777
bin.028	1	K02963
bin.028	1	K02939
bin.028	1	K02990
bin.028	1	K02686
bin.028	1	K07749
bin.028	1	K00799
bin.028	1	K01262
bin.028	1	K00261
bin.028	1	K03703
bin.028	1	K09808
bin.028	1	K00995
bin.028	1	K00540
bin.028	1	K03667
bin.028	1	K03403
bin.028	1	K01912
bin.028	1	K09017
bin.028	1	K02617
bin.028	1	K02004
bin.028	1	K00156
bin.028	1	K07507
bin.028	1	K06996
bin.028	1	K10439
bin.028	1	K13635
bin.028	1	K17225
bin.028	1	K16137
bin.028	1	K02004
bin.028	1	K02004
bin.028	1	K00692
bin.028	1	K01236
bin.028	1	K02014
bin.028	1	K02032
bin.028	1	K09983
bin.028	1	K00986
bin.028	1	K00123
bin.028	1	K07001
bin.028	1	K01908
bin.028	1	K02032
bin.028	1	K02455
bin.028	1	K01918
bin.028	1	K07090
bin.028	1	K00606
bin.028	1	K13821
bin.028	1	K02291
bin.028	1	K03545
bin.028	1	K03088
bin.028	1	K08309
bin.028	1	K12600
bin.028	1	K00956
bin.028	1	K02303
bin.028	1	K01768
bin.028	1	K01322
bin.028	1	K16238
bin.028	1	K09471
bin.028	1	K05603
bin.028	1	K01745
bin.028	1	K03092
bin.028	1	K03417
bin.028	1	K01659
bin.028	1	K04045
bin.028	1	K02160
bin.028	1	K01640
bin.028	1	K01457
bin.028	1	K01687
bin.028	1	K03555
bin.028	1	K01998
bin.028	1	K01997
bin.028	1	K02482
bin.028	1	K03575
bin.028	1	K15729
bin.028	1	K00620
bin.028	1	K07263
bin.028	1	K07979
bin.028	1	K02035
bin.028	1	K01451
bin.028	1	K02033
bin.028	1	K02672
bin.028	1	K02671
bin.028	1	K08084
bin.028	1	K01890
bin.028	1	K00962
bin.028	1	K02956
bin.028	1	K03543
bin.028	1	K03446
bin.028	1	K13038
bin.028	1	K03525
bin.028	1	K07499
bin.028	1	K01995
bin.028	1	K01996
bin.028	1	K00001
bin.028	1	K01881
bin.028	1	K10680
bin.028	1	K02014
bin.028	1	K01755
bin.028	1	K01755
bin.028	1	K00948
bin.028	1	K06442
bin.028	1	K02529
bin.028	1	K09457
bin.028	1	K03529
bin.028	1	K02529
bin.028	1	K01802
bin.028	1	K02441
bin.028	1	K00128
bin.028	1	K01692
bin.028	1	K02438
bin.028	1	K14657
bin.028	1	K00574
bin.028	1	K04077
bin.028	1	K00124
bin.028	1	K03088
bin.028	1	K01933
bin.028	1	K16171
bin.028	1	K03656
bin.028	1	K01392
bin.028	1	K06217
bin.028	1	K06168
bin.028	1	K07042
bin.028	1	K10563
bin.028	1	K01754
bin.028	1	K02003
bin.028	1	K02004
bin.028	1	K03501
bin.028	1	K01620
bin.028	1	K00384
bin.028	1	K02377
bin.028	1	K01782
bin.028	1	K08300
bin.028	1	K01104
bin.028	1	K02939
bin.028	1	K09134
bin.028	1	K00384
bin.028	1	K09800
bin.028	1	K02902
bin.028	1	K02913
bin.028	1	K03630
bin.028	1	K18929
bin.028	1	K18928
bin.028	1	K07667
bin.028	1	K07646
bin.028	1	K07011
bin.028	1	K01784
bin.028	1	K00666
bin.028	1	K03386
bin.028	1	K07638
bin.028	1	K02356
bin.028	1	K00020
bin.028	1	K01548
bin.028	1	K01547
bin.028	1	K07497
bin.028	1	K09121
bin.028	1	K01945
bin.028	1	K00688
bin.028	1	K06016
bin.028	1	K00936
bin.028	1	K03446
bin.028	1	K07259
bin.028	1	K13488
bin.028	1	K13486
bin.028	1	K02841
bin.028	1	K01990
bin.028	1	K01560
bin.028	1	K01638
bin.028	1	K01999
bin.028	1	K19641
bin.028	1	K00759
bin.028	1	K03789
bin.028	1	K02438
bin.028	1	K01621
bin.028	1	K07075
bin.028	1	K01609
bin.028	1	K02986
bin.028	1	K02600
bin.028	1	K02519
bin.028	1	K00059
bin.028	1	K01735
bin.028	1	K00721
bin.028	1	K11177
bin.028	1	K01392
bin.028	1	K13924
bin.028	1	K07496
bin.028	1	K07491
bin.028	1	K08679
bin.028	1	K07497
bin.028	1	K03701
bin.028	1	K01698
bin.028	1	K00990
bin.028	1	K02503
bin.028	1	K00596
bin.028	1	K01338
bin.028	1	K02670
bin.028	1	K00674
bin.028	1	K07390
bin.028	1	K02835
bin.028	1	K02493
bin.028	1	K12256
bin.028	1	K02442
bin.028	1	K00799
bin.028	1	K01354
bin.028	1	K07025
bin.028	1	K02341
bin.028	1	K02676
bin.028	1	K03823
bin.028	1	K01681
bin.028	1	K10680
bin.028	1	K01322
bin.028	1	K04079
bin.028	1	K02035
bin.028	1	K00499
bin.028	1	K01924
bin.028	1	K02563
bin.028	1	K01256
bin.028	1	K03565
bin.028	1	K03801
bin.028	1	K01491
bin.028	1	K14987
bin.028	1	K01414
bin.028	1	K02013
bin.028	1	K01938
bin.028	1	K08963
bin.028	1	K06958
bin.028	1	K07157
bin.028	1	K00799
bin.028	1	K07119
bin.028	1	K02348
bin.028	1	K03583
bin.028	1	K12600
bin.028	1	K03862
bin.028	1	K07492
bin.028	1	K07090
bin.028	1	K02030
bin.028	1	K03466
bin.028	1	K00986
bin.028	1	K14287
bin.028	1	K09861
bin.028	1	K04084
bin.028	1	K07001
bin.028	1	K00090
bin.028	1	K02517
bin.028	1	K03733
bin.028	1	K09921
bin.028	1	K01778
bin.028	1	K15513
bin.028	1	K15546
bin.028	1	K10804
bin.028	1	K02003
bin.028	1	K02014
bin.028	1	K00822
bin.028	1	K02529
bin.028	1	K02377
bin.028	1	K01711
bin.028	1	K06153
bin.028	1	K04091
bin.028	1	K00331
bin.028	1	K00332
bin.028	1	K03636
bin.028	1	K03750
bin.028	1	K01447
bin.028	1	K02650
bin.028	1	K02881
bin.028	1	K02933
bin.028	1	K02988
bin.028	1	K08082
bin.028	1	K01961
bin.028	1	K02160
bin.028	1	K03786
bin.028	1	K01887
bin.028	1	K01303
bin.028	1	K03695
bin.028	1	K01698
bin.028	1	K03205
bin.028	1	K05539
bin.028	1	K01029
bin.028	1	K03327
bin.028	1	K13288
bin.028	1	K05539
bin.028	1	K00102
bin.028	1	K07496
bin.028	1	K01995
bin.028	1	K01996
bin.028	1	K07516
bin.028	1	K01878
bin.028	1	K01879
bin.028	1	K01155
bin.028	1	K03091
bin.028	1	K06132
bin.028	1	K03547
bin.028	1	K03687
bin.028	1	K00276
bin.028	1	K01497
bin.028	1	K02433
bin.028	1	K01207
bin.028	1	K03821
bin.028	1	K18828
bin.028	1	K11178
bin.028	1	K13483
bin.028	1	K02849
bin.028	1	K02844
bin.028	1	K03686
bin.028	1	K02007
bin.028	1	K08884
bin.028	1	K07001
bin.028	1	K09004
bin.028	1	K03724
bin.028	1	K01026
bin.028	1	K02014
bin.028	1	K05825
bin.028	1	K03719
bin.028	1	K01997
bin.028	1	K01999
bin.028	1	K07497
bin.028	1	K03495
bin.028	1	K00428
bin.028	1	K04035
bin.028	1	K01621
bin.028	1	K00684
bin.028	1	K02433
bin.028	1	K07305
bin.028	1	K07304
bin.028	1	K09748
bin.028	1	K02600
bin.028	1	K02010
bin.028	1	K03086
bin.028	1	K16118
bin.028	1	K07708
bin.028	1	K07712
bin.028	1	K15729
bin.028	1	K16301
bin.028	1	K06907
bin.028	1	K07638
bin.028	1	K06147
bin.028	1	K10001
bin.028	1	K07275
bin.028	1	K05366
bin.028	1	K01647
bin.028	1	K07749
bin.028	1	K00799
bin.028	1	K07090
bin.028	1	K02843
bin.028	1	K00826
bin.028	1	K01768
bin.028	1	K02033
bin.028	1	K02035
bin.028	1	K03520
bin.028	1	K03518
bin.028	1	K03519
bin.028	1	K05349
bin.028	1	K03549
bin.028	1	K04771
bin.028	1	K00573
bin.028	1	K00548
bin.028	1	K02954
bin.028	1	K02994
bin.028	1	K02931
bin.028	1	K01560
bin.028	1	K09125
bin.028	1	K07788
bin.028	1	K01142
bin.028	1	K00762
bin.028	1	K00091
bin.028	1	K01892
bin.028	1	K03526
bin.028	1	K03526
bin.028	1	K00375
bin.028	1	K00375
bin.028	1	K07277
bin.028	1	K04035
bin.028	1	K03316
bin.028	1	K00790
bin.028	1	K02575
bin.028	1	K00510
bin.028	1	K05973
bin.028	1	K03616
bin.028	1	K10773
bin.028	1	K02652
bin.028	1	K02653
bin.028	1	K00978
bin.028	1	K01710
bin.028	1	K03654
bin.028	1	K16267
bin.028	1	K07814
bin.028	1	K01885
bin.028	1	K07497
bin.028	1	K07497
bin.028	1	K03519
bin.028	1	K03520
bin.028	1	K01652
bin.028	1	K00666
bin.028	1	K03657
bin.028	1	K07098
bin.028	1	K02669
bin.028	1	K02669
bin.028	1	K06997
bin.028	1	K13924
bin.028	1	K01426
bin.028	1	K09857
bin.028	1	K08482
bin.028	1	K08481
bin.028	1	K00356
bin.028	1	K00091
bin.028	1	K02338
bin.028	1	K02470
bin.028	1	K01992
bin.028	1	K01990
bin.028	1	K01640
bin.028	1	K02338
bin.028	1	K07062
bin.028	1	K03543
bin.028	1	K00257
bin.028	1	K07516
bin.028	1	K03925
bin.028	1	K00639
bin.028	1	K12574
bin.028	1	K02485
bin.028	1	K01999
bin.028	1	K01997
bin.028	1	K06158
bin.028	1	K01595
bin.028	1	K00626
bin.028	1	K02334
bin.028	1	K15268
bin.028	1	K07003
bin.028	1	K01791
bin.028	1	K00257
bin.028	1	K00365
bin.028	1	K03296
bin.028	1	K07799
bin.028	1	K03288
bin.028	1	K07246
bin.028	1	K13924
bin.028	1	K09930
bin.028	1	K03665
bin.028	1	K02434
bin.028	1	K02035
bin.028	1	K01194
bin.028	1	K12308
bin.028	1	K08884
bin.028	1	K00680
bin.028	1	K02078
bin.028	1	K02337
bin.028	1	K07058
bin.028	1	K03704
bin.028	1	K00031
bin.028	1	K06891
bin.028	1	K10002
bin.028	1	K10004
bin.028	1	K00050
bin.028	1	K11159
bin.028	1	K07052
bin.028	1	K00297
bin.028	1	K01251
bin.028	1	K08972
bin.028	1	K12373
bin.028	1	K01586
bin.028	1	K00540
bin.028	1	K06202
bin.028	1	K09903
bin.028	1	K02357
bin.028	1	K01801
bin.028	1	K06886
bin.028	1	K02935
bin.028	1	K03043
bin.028	1	K00249
bin.028	1	K07124
bin.028	1	K06911
bin.028	1	K01118
bin.028	1	K01469
bin.028	1	K08227
bin.028	1	K03307
bin.028	1	K01547
bin.028	1	K01546
bin.028	1	K02335
bin.028	1	K07240
bin.028	1	K00963
bin.028	1	K01462
bin.028	1	K00772
bin.028	1	K02406
bin.028	1	K03719
bin.028	1	K04042
bin.028	1	K03177
bin.028	1	K02834
bin.028	1	K16878
bin.028	1	K02049
bin.028	1	K00459
bin.028	1	K03650
bin.028	1	K03217
bin.028	1	K02342
bin.028	1	K05350
bin.028	1	K02012
bin.028	1	K03863
bin.028	1	K00790
bin.028	1	K00765
bin.028	1	K02227
bin.028	1	K02851
bin.028	1	K06916
bin.028	1	K00382
bin.028	1	K00384
bin.028	1	K12573
bin.028	1	K03932
bin.028	1	K01649
bin.028	1	K07497
bin.028	1	K07483
bin.028	1	K00526
bin.028	1	K02358
bin.028	1	K14441
bin.028	1	K02014
bin.028	1	K02650
bin.028	1	K06147
bin.028	1	K10027
bin.028	1	K06443
bin.028	1	K06147
bin.028	1	K10806
bin.028	1	K01710
bin.028	1	K00973
bin.028	1	K00433
bin.028	1	K02836
bin.028	1	K02049
bin.028	1	K02051
bin.028	1	K07461
bin.028	1	K04043
bin.028	1	K10844
bin.028	1	K01424
bin.028	1	K03650
bin.028	1	K06287
bin.028	1	K07040
bin.028	1	K02911
bin.028	1	K03621
bin.028	1	K00648
bin.028	1	K11959
bin.028	1	K07075
bin.028	1	K00971
bin.028	1	K00108
bin.028	1	K03437
bin.028	1	K00748
bin.028	1	K03470
bin.028	1	K09117
bin.028	1	K02970
bin.028	1	K02316
bin.028	1	K03561
bin.028	1	K03559
bin.028	1	K01998
bin.028	1	K02002
bin.028	1	K01801
bin.028	1	K00450
bin.028	1	K00480
bin.028	1	K01800
bin.028	1	K00632
bin.028	1	K02433
bin.028	1	K02026
bin.028	1	K01811
bin.028	1	K18842
bin.028	1	K18841
bin.028	1	K01676
bin.028	1	K01895
bin.028	1	K01428
bin.028	1	K03332
bin.028	1	K02004
bin.028	1	K03601
bin.028	1	K04564
bin.028	1	K00163
bin.028	1	K00627
bin.028	1	K01548
bin.028	1	K01816
bin.028	1	K00764
bin.028	1	K02438
bin.028	1	K07180
bin.028	1	K09456
bin.028	1	K07481
bin.028	1	K02049
bin.028	1	K00525
bin.028	1	K10022
bin.028	1	K02039
bin.028	1	K02032
bin.028	1	K01692
bin.028	1	K06020
bin.028	1	K16150
bin.028	1	K01451
bin.028	1	K00067
bin.028	1	K01790
bin.028	1	K08481
bin.028	1	K08482
bin.028	1	K08481
bin.028	1	K09252
bin.028	1	K02621
bin.028	1	K01971
bin.028	1	K00799
bin.028	1	K03789
bin.028	1	K09456
bin.028	1	K00249
bin.028	1	K00705
bin.028	1	K01236
bin.028	1	K07799
bin.028	1	K02429
bin.028	1	K07046
bin.028	1	K07659
bin.028	1	K07393
bin.028	1	K00029
bin.028	1	K01114
bin.028	1	K00108
bin.028	1	K09801
bin.028	1	K03664
bin.028	1	K11189
bin.028	1	K08483
bin.028	1	K02821
bin.028	1	K03724
bin.028	1	K01647
bin.028	1	K01886
bin.028	1	K00864
bin.028	1	K02470
bin.028	1	K03599
bin.028	1	K00412
bin.028	1	K00413
bin.028	1	K00616
bin.028	1	K09778
bin.028	1	K01659
bin.028	1	K03292
bin.028	1	K07696
bin.028	1	K11963
bin.028	1	K01624
bin.028	1	K00873
bin.028	1	K13924
bin.028	1	K16011
bin.028	1	K05527
bin.028	1	K11145
bin.028	1	K05946
bin.028	1	K07019
bin.028	1	K03719
bin.028	1	K03825
bin.028	1	K07484
bin.028	1	K15724
bin.028	1	K09001
bin.028	1	K01236
bin.028	1	K03772
bin.028	1	K09931
bin.028	1	K01647
bin.028	1	K01647
bin.028	1	K03282
bin.028	1	K04772
bin.028	1	K02650
bin.028	1	K00954
bin.028	1	K03088
bin.028	1	K02535
bin.028	1	K02014
bin.028	1	K01744
bin.028	1	K01923
bin.028	1	K09927
bin.028	1	K04763
bin.028	1	K18334
bin.028	1	K00240
bin.028	1	K01647
bin.028	1	K09159
bin.028	1	K00067
bin.028	1	K00786
bin.028	1	K07483
bin.028	1	K03735
bin.028	1	K03736
bin.028	1	K01066
bin.028	1	K07001
bin.028	1	K03328
bin.028	1	K04763
bin.028	1	K01501
bin.028	1	K03568
bin.028	1	K06894
bin.028	1	K06016
bin.028	1	K00507
bin.028	1	K03412
bin.028	1	K06991
bin.028	1	K00847
bin.028	1	K15553
bin.028	1	K07126
bin.028	1	K07491
bin.028	1	K07126
bin.028	1	K03723
bin.028	1	K02624
bin.028	1	K01679
bin.028	1	K01996
bin.028	1	K01995
bin.028	1	K00798
bin.028	1	K04751
bin.028	1	K01950
bin.028	1	K00574
bin.028	1	K00276
bin.028	1	K01596
bin.028	1	K01066
bin.028	1	K00566
bin.028	1	K07217
bin.028	1	K03296
bin.028	1	K00766
bin.028	1	K01658
bin.028	1	K02056
bin.028	1	K01784
bin.028	1	K05889
bin.028	1	K03572
bin.028	1	K00791
bin.028	1	K00020
bin.028	1	K01079
bin.028	1	K03082
bin.028	1	K00163
bin.028	1	K01692
bin.028	1	K00381
bin.028	1	K19689
bin.028	1	K00425
bin.028	1	K06997
bin.028	1	K09772
bin.028	1	K03582
bin.028	1	K01420
bin.028	1	K07052
bin.028	1	K07402
bin.028	1	K00799
bin.028	1	K11209
bin.028	1	K03637
bin.028	1	K03637
bin.028	1	K04046
bin.028	1	K01996
bin.028	1	K01995
bin.028	1	K01999
bin.028	1	K04098
bin.028	1	K00333
bin.028	1	K00333
bin.028	1	K00666
bin.028	1	K07552
bin.028	1	K00505
bin.028	1	K07483
bin.028	1	K03217
bin.028	1	K03536
bin.028	1	K08998
bin.028	1	K02914
bin.028	1	K02313
bin.028	1	K00257
bin.028	1	K00014
bin.028	1	K01147
bin.028	1	K03832
bin.028	1	K03790
bin.028	1	K00681
bin.028	1	K09019
bin.028	1	K08282
bin.028	1	K11962
bin.028	1	K11963
bin.028	1	K15973
bin.028	1	K18541
bin.028	1	K00548
bin.028	1	K00590
bin.028	1	K08481
bin.028	1	K08482
bin.028	1	K01999
bin.028	1	K09134
bin.028	1	K03413
bin.028	1	K01854
bin.028	1	K16238
bin.028	1	K05520
bin.028	1	K03549
bin.028	1	K07074
bin.028	1	K01974
bin.028	1	K02519
bin.028	1	K00525
bin.028	1	K01322
bin.028	1	K00855
bin.028	1	K08369
bin.028	1	K07497
bin.028	1	K07484
bin.028	1	K08226
bin.028	1	K10960
bin.028	1	K04040
bin.028	1	K02651
bin.028	1	K02314
bin.028	1	K04564
bin.028	1	K07497
bin.028	1	K07649
bin.028	1	K02483
bin.028	1	K08884
bin.028	1	K01647
bin.028	1	K18335
bin.028	1	K06131
bin.028	1	K00383
bin.028	1	K00019
bin.028	1	K07001
bin.028	1	K00793
bin.028	1	K10844
bin.028	1	K01997
bin.028	1	K01999
bin.028	1	K01995
bin.028	1	K01998
bin.028	1	K03446
bin.028	1	K04750
bin.028	1	K04075
bin.028	1	K01868
bin.028	1	K03446
bin.028	1	K01999
bin.028	1	K14727
bin.028	1	K01857
bin.028	1	K01997
bin.028	1	K01114
bin.028	1	K00428
bin.028	1	K08482
bin.028	1	K09773
bin.028	1	K02014
bin.028	1	K08929
bin.028	1	K08928
bin.028	1	K03296
bin.028	1	K01114
bin.028	1	K01996
bin.028	1	K07089
bin.028	1	K01733
bin.028	1	K18138
bin.028	1	K05356
bin.028	1	K13652
bin.028	1	K16171
bin.028	1	K00036
bin.028	1	K00033
bin.028	1	K05566
bin.028	1	K05570
bin.028	1	K06204
bin.028	1	K01031
bin.028	1	K01032
bin.028	1	K02651
bin.028	1	K02278
bin.028	1	K07636
bin.028	1	K03655
bin.028	1	K08987
bin.028	1	K01546
bin.028	1	K06187
bin.028	1	K02014
bin.028	1	K00381
bin.028	1	K02116
bin.028	1	K02114
bin.028	1	K02112
bin.028	1	K00666
bin.028	1	K01919
bin.028	1	K01920
bin.028	1	K06894
bin.028	1	K08677
bin.028	1	K07486
bin.028	1	K02438
bin.028	1	K01236
bin.028	1	K00681
bin.028	1	K08305
bin.028	1	K01887
bin.028	1	K00560
bin.028	1	K00560
bin.028	1	K00688
bin.028	1	K00154
bin.028	1	K06158
bin.028	1	K03147
bin.028	1	K12340
bin.028	1	K00573
bin.028	1	K06999
bin.028	1	K00459
bin.028	1	K13924
bin.028	1	K01749
bin.028	1	K08083
bin.028	1	K02529
bin.028	1	K03185
bin.028	1	K02033
bin.028	1	K00156
bin.028	1	K07058
bin.028	1	K14470
bin.028	1	K05878
bin.028	1	K03183
bin.028	1	K03566
bin.028	1	K03566
bin.028	1	K03770
bin.028	1	K00343
bin.028	1	K05521
bin.028	1	K03676
bin.028	1	K07240
bin.028	1	K02030
bin.028	1	K02029
bin.028	1	K00986
bin.028	1	K03808
bin.028	1	K07768
bin.028	1	K03572
bin.028	1	K11209
bin.028	1	K02035
bin.028	1	K00135
bin.028	1	K07127
bin.028	1	K01652
bin.028	1	K10914
bin.028	1	K00680
bin.028	1	K00059
bin.028	1	K03980
bin.028	1	K07481
bin.028	1	K10907
bin.028	1	K02004
bin.028	1	K02342
bin.028	1	K00001
bin.028	1	K01788
bin.028	1	K00131
bin.028	1	K00060
bin.028	1	K00060
bin.028	1	K00375
bin.028	1	K00130
bin.028	1	K01999
bin.028	1	K01996
bin.028	1	K08281
bin.028	1	K15358
bin.028	1	K07124
bin.028	1	K01999
bin.028	1	K01409
bin.028	1	K12297
bin.028	1	K03520
bin.028	1	K02358
bin.028	1	K11688
bin.028	1	K05595
bin.028	1	K11688
bin.028	1	K07448
bin.028	1	K01998
bin.028	1	K14059
bin.028	1	K00021
bin.028	1	K10112
bin.028	1	K00058
bin.028	1	K01284
bin.028	1	K00228
bin.028	1	K02674
bin.028	1	K02655
bin.028	1	K03701
bin.028	1	K03111
bin.028	1	K06158
bin.028	1	K07320
bin.028	1	K03631
bin.028	1	K08481
bin.028	1	K08482
bin.028	1	K13829
bin.028	1	K01620
bin.028	1	K01657
bin.028	1	K06194
bin.028	1	K03087
bin.028	1	K02996
bin.028	1	K02871
bin.028	1	K07126
bin.028	1	K00342
bin.028	1	K00343
bin.028	1	K00019
bin.028	1	K01710
bin.028	1	K12452
bin.028	1	K15669
bin.028	1	K01710
bin.028	1	K07031
bin.028	1	K00275
bin.028	1	K07667
bin.028	1	K07646
bin.028	1	K01719
bin.028	1	K18139
bin.028	1	K03189
bin.028	1	K02030
bin.028	1	K00641
bin.028	1	K12972
bin.028	1	K01392
bin.028	1	K01426
bin.028	1	K07110
bin.028	1	K01637
bin.028	1	K07267
bin.028	1	K01322
bin.028	1	K00847
bin.028	1	K00996
bin.028	1	K01876
bin.028	1	K01972
bin.028	1	K00963
bin.028	1	K10979
bin.028	1	K03696
bin.028	1	K06910
bin.028	1	K03665
bin.028	1	K01515
bin.028	1	K03724
bin.028	1	K01621
bin.028	1	K01952
bin.028	1	K01086
bin.028	1	K00855
bin.028	1	K04043
bin.028	1	K05825
bin.028	1	K10025
bin.028	1	K06987
bin.028	1	K00675
bin.028	1	K01963
bin.028	1	K03455
bin.028	1	K03169
bin.028	1	K04046
bin.028	1	K04084
bin.028	1	K15866
bin.028	1	K00948
bin.028	1	K00919
bin.028	1	K02494
bin.028	1	K00065
bin.028	1	K03082
bin.028	1	K00059
bin.028	1	K06917
bin.028	1	K01008
bin.028	1	K01259
bin.028	1	K06132
bin.028	1	K03809
bin.028	1	K03710
bin.028	1	K03782
bin.028	1	K00688
bin.028	1	K00609
bin.028	1	K08086
bin.028	1	K01955
bin.028	1	K03624
bin.028	1	K11443
bin.028	1	K00936
bin.028	1	K11443
bin.028	1	K00382
bin.028	1	K19294
bin.028	1	K18480
bin.028	1	K01907
bin.028	1	K02670
bin.028	1	K04763
bin.028	1	K13529
bin.028	1	K09386
bin.028	1	K07117
bin.028	1	K04127
bin.028	1	K17713
bin.028	1	K03570
bin.028	1	K03571
bin.028	1	K01139
bin.028	1	K02355
bin.028	1	K02355
bin.028	1	K01358
bin.028	1	K01210
bin.028	1	K01951
bin.028	1	K00088
bin.028	1	K16692
bin.028	1	K01991
bin.028	1	K02014
bin.028	1	K03825
bin.028	1	K01338
bin.028	1	K02204
bin.028	1	K04045
bin.028	1	K02109
bin.028	1	K02108
bin.028	1	K02110
bin.028	1	K02116
bin.028	1	K03555
bin.028	1	K02011
bin.028	1	K00800
bin.028	1	K00817
bin.028	1	K00800
bin.028	1	K04517
bin.028	1	K00033
bin.028	1	K02618
bin.028	1	K02954
bin.028	1	K02895
bin.028	1	K02931
bin.028	1	K02874
bin.028	1	K06861
bin.028	1	K03092
bin.028	1	K05808
bin.028	1	K02806
bin.028	1	K06023
bin.028	1	K02477
bin.028	1	K11959
bin.028	1	K03446
bin.028	1	K03566
bin.028	1	K07552
bin.028	1	K03561
bin.028	1	K03832
bin.028	1	K03559
bin.028	1	K18223
bin.028	1	K03424
